report_date,slug_id,slug_name,report_title,group,category,commodity,class,period,slaughter_date,slaughter
2025-06-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-25 00:00:00.000,18000
2025-06-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-24 00:00:00.000,20000
2025-06-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-23 00:00:00.000,16000
2025-06-23 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-20 00:00:00.000,19000
2025-06-23 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-21 00:00:00.000,1000
2025-06-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-18 00:00:00.000,19000
2025-06-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-16 00:00:00.000,18000
2025-06-16 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-13 00:00:00.000,19000
2025-06-16 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-14 00:00:00.000,1000
2025-06-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-11 00:00:00.000,20000
2025-06-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-09 00:00:00.000,17000
2025-06-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-06 00:00:00.000,20000
2025-06-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-07 00:00:00.000,2000
2025-06-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-06-02 00:00:00.000,17000
2025-06-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-30 00:00:00.000,20000
2025-06-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-31 00:00:00.000,1000
2025-05-27 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-26 00:00:00.000,1000
2025-05-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-23 00:00:00.000,20000
2025-05-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-24 00:00:00.000,1000
2025-05-20 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-19 00:00:00.000,18000
2025-05-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-17 00:00:00.000,1000
2025-05-15 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-14 00:00:00.000,20000
2025-05-13 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-12 00:00:00.000,17000
2025-05-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-09 00:00:00.000,19000
2025-05-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-10 00:00:00.000,1000
2025-05-08 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-07 00:00:00.000,20000
2025-05-06 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-05 00:00:00.000,17000
2025-05-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-02 00:00:00.000,20000
2025-05-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-05-03 00:00:00.000,1000
2025-04-30 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-29 00:00:00.000,20000
2025-04-29 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-28 00:00:00.000,18000
2025-04-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-25 00:00:00.000,20000
2025-04-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-26 00:00:00.000,1000
2025-04-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-18 00:00:00.000,19000
2025-04-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-19 00:00:00.000,0
2025-04-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-12 00:00:00.000,1000
2025-04-08 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-07 00:00:00.000,20000
2025-04-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-04 00:00:00.000,20000
2025-04-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-04-05 00:00:00.000,1000
2025-03-31 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-28 00:00:00.000,20000
2025-03-31 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-29 00:00:00.000,1000
2025-03-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-22 00:00:00.000,1000
2025-03-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-15 00:00:00.000,1000
2025-03-11 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-10 00:00:00.000,20000
2025-03-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-08 00:00:00.000,1000
2025-03-04 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-03 00:00:00.000,18000
2025-03-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-03-01 00:00:00.000,1000
2025-02-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-24 00:00:00.000,18000
2025-02-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-21 00:00:00.000,20000
2025-02-24 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-22 00:00:00.000,3000
2025-02-20 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-19 00:00:00.000,20000
2025-02-18 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-17 00:00:00.000,18000
2025-02-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-14 00:00:00.000,20000
2025-02-17 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-15 00:00:00.000,1000
2025-02-10 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-08 00:00:00.000,2000
2025-02-04 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-03 00:00:00.000,20000
2025-02-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-02-01 00:00:00.000,1000
2025-01-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-27 00:00:00.000,20000
2025-01-27 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-24 00:00:00.000,20000
2025-01-27 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-25 00:00:00.000,1000
2025-01-20 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-18 00:00:00.000,1000
2025-01-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-13 00:00:00.000,20000
2025-01-13 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-11 00:00:00.000,2000
2025-01-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-06 00:00:00.000,20000
2025-01-06 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-04 00:00:00.000,6000
2025-01-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2025-01-01 00:00:00.000,0
2024-12-30 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-12-28 00:00:00.000,9000
2024-12-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-12-25 00:00:00.000,0
2024-12-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-12-24 00:00:00.000,7000
2024-12-23 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-12-21 00:00:00.000,3000
2024-12-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-12-18 00:00:00.000,25000
2024-12-16 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-12-14 00:00:00.000,1000
2024-12-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-12-07 00:00:00.000,3000
2024-12-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-30 00:00:00.000,19000
2024-11-29 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-28 00:00:00.000,1000
2024-11-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-25 00:00:00.000,18000
2024-11-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-23 00:00:00.000,2000
2024-11-18 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-16 00:00:00.000,2000
2024-11-15 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-14 00:00:00.000,25000
2024-11-11 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-09 00:00:00.000,2000
2024-11-08 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-07 00:00:00.000,26000
2024-11-04 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-11-02 00:00:00.000,2000
2024-10-28 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-10-26 00:00:00.000,2000
2024-10-21 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-10-19 00:00:00.000,3000
2024-10-14 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-10-12 00:00:00.000,2000
2024-10-07 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-10-05 00:00:00.000,1000
2024-09-30 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-09-28 00:00:00.000,1000
2024-09-23 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-09-21 00:00:00.000,1000
2024-09-16 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-09-14 00:00:00.000,2000
2024-09-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-09-07 00:00:00.000,5000
2024-09-03 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-09-02 00:00:00.000,1000
2024-09-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-30 00:00:00.000,20000
2024-09-02 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-31 00:00:00.000,1000
2024-08-30 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-29 00:00:00.000,25000
2024-08-26 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-24 00:00:00.000,2000
2024-08-19 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-17 00:00:00.000,2000
2024-08-13 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-12 00:00:00.000,20000
2024-08-12 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-10 00:00:00.000,1000
2024-08-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-08-03 00:00:00.000,1000
2024-07-29 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-27 00:00:00.000,1000
2024-07-22 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-19 00:00:00.000,17000
2024-07-22 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-20 00:00:00.000,6000
2024-07-15 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-13 00:00:00.000,1000
2024-07-09 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-08 00:00:00.000,20000
2024-07-08 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-05 00:00:00.000,19000
2024-07-08 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-06 00:00:00.000,5000
2024-07-05 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-07-04 00:00:00.000,2000
2024-07-01 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-06-29 00:00:00.000,3000
2024-06-27 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-06-26 00:00:00.000,25000
2024-06-25 00:00:00.000,"3208","AMS_3208","Daily Livestock and Poultry Slaughter","Livestock","INSPECTED SLAUGHTER (ESTIMATE)","Cattle","Cows/Bulls","Previous",2024-06-24 00:00:00.000,20000
