report_date,published_date,description,commodity,type,class,volume,unit,year,indexby_year
2024-08-19,09/05/2024 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,528.1,Million lbs,2024,34
2024-08-19,09/05/2024 10:00:01,Meat Production,All,All,All,1049.2,Million lbs,2024,34
2024-08-19,09/05/2024 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,518.3,Million lbs,2024,34
2024-08-19,09/05/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,61.0,lbs,2024,34
2024-08-19,09/05/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,62.0,lbs,2024,34
2024-08-19,09/05/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2024,34
2024-08-19,09/05/2024 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.7,Million lbs,2024,34
2024-08-19,09/05/2024 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,182.0,lbs,2024,34
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,297.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,208.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,282.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1394.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,119.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,842.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,852.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,898.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,933.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,232.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,309.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,210.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,628.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,60.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Meat Production,All,All,All,1037.0,Million lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,524.4,Million lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,509.6,Million lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,183.0,lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2024,35
2024-08-26,09/12/2024 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.7,Million lbs,2024,35
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,212.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,469.9,Million lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Meat Production,All,All,All,967.2,Million lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,299.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1406.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,285.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,210.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.5,Million lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,177.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,61.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,860.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,897.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,846.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,941.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,636.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,121.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.0,Million lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,494.7,Million lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,219.0,lbs,2024,36
2024-09-02,09/19/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2024,36
2024-09-09,09/26/2024 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.8,Million lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,122.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,285.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1409.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,324.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,62.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,68.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,192.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,635.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,945.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,62.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,537.4,Million lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,212.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,209.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,302.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,210.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,852.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,863.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,915.0,lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,546.7,Million lbs,2024,37
2024-09-09,09/26/2024 10:00:02,Meat Production,All,All,All,1087.1,Million lbs,2024,37
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,948.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,332.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,638.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,852.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1414.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,899.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,61.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,199.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,62.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,68.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,121.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,215.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,862.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,210.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,285.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,212.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,296.0,lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,528.8,Million lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.8,Million lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Meat Production,All,All,All,1065.7,Million lbs,2024,38
2024-09-16,10/03/2024 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,534.0,Million lbs,2024,38
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Hogs,Pork,Boars,218.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Live Weight,Slaughter Hogs,Pork,Hogs,286.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Meat Production,Slaughter Hogs,Pork,Hogs,543.5,Million lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Meat Production,All,All,All,1076.3,Million lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Live Weight,Slaughter Calves,Calves/Veal,Calves,319.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Meat Production,Slaughter Cattle,Beef,Cattle,529.8,Million lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.7,Million lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.3,Million lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,121.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Live Weight,Slaughter Cattle,Beef,Cattle,1409.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Cattle,Beef,Cows,638.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,211.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Cattle,Beef,Bulls,899.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Cattle,Beef,Cattle,860.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Hogs,Pork,Hogs,213.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Cattle,Beef,Steers,941.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Hogs,Pork,Sows,298.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Cattle,Beef,Heifers,857.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,62.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,189.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,62.0,lbs,2024,39
2024-09-23,10/10/2024 11:58:11,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,63.0,lbs,2024,39
2024-09-30,10/17/2024 10:00:02,Meat Production,All,All,All,1086.5,Million lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,555.5,Million lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,950.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,898.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,866.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,646.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,857.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,528.2,Million lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.6,Million lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1418.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,286.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,213.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,221.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,211.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,119.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,312.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2024,40
2024-09-30,10/17/2024 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,185.0,lbs,2024,40
2024-10-07,10/24/2024 11:57:10,Meat Production,Slaughter Cattle,Beef,Cattle,505.9,Million lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,66.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Cattle,Beef,Cattle,866.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.4,Million lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Meat Production,Slaughter Hogs,Pork,Hogs,550.9,Million lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Cattle,Beef,Bulls,889.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Cattle,Beef,Steers,950.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Meat Production,All,All,All,1059.7,Million lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.6,Million lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,62.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Live Weight,Slaughter Calves,Calves/Veal,Calves,313.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,186.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,62.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,211.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Cattle,Beef,Heifers,863.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Hogs,Pork,Hogs,213.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Cattle,Beef,Cows,639.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Hogs,Pork,Boars,222.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,122.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Live Weight,Slaughter Hogs,Pork,Hogs,286.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Live Weight,Slaughter Cattle,Beef,Cattle,1420.0,lbs,2024,41
2024-10-07,10/24/2024 11:57:10,Dressed Weight,Slaughter Hogs,Pork,Sows,301.0,lbs,2024,41
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,630.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,960.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,866.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,61.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,890.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,556.3,Million lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,192.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,526.9,Million lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.6,Million lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,214.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,298.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,212.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,225.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,119.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Meat Production,All,All,All,1086.1,Million lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,869.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,323.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1424.0,lbs,2024,42
2024-10-14,10/31/2024 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,287.0,lbs,2024,42
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Hogs,214.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Boars,216.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,203.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,65.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cows,630.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Steers,957.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Heifers,866.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Bulls,885.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Cattle,Beef,Cattle,870.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,61.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,60.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Sows,300.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Meat Production,All,All,All,1100.0,Million lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Meat Production,Slaughter Cattle,Beef,Cattle,542.6,Million lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.8,Million lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Meat Production,Slaughter Hogs,Pork,Hogs,554.5,Million lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,212.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,119.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Live Weight,Slaughter Hogs,Pork,Hogs,288.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Live Weight,Slaughter Cattle,Beef,Cattle,1424.0,lbs,2024,43
2024-10-21,11/07/2024 10:00:01,Live Weight,Slaughter Calves,Calves/Veal,Calves,340.0,lbs,2024,43
2024-10-28,11/14/2024 10:00:02,Live Weight,Slaughter Calves,Calves/Veal,Calves,329.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Calves,Calves/Veal,Calves,196.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Lambs & Yearlings,61.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Mature Sheep,64.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Meat Production,All,All,All,1105.3,Million lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Live Weight,Slaughter Sheep,Lamb/Mutton,Sheep,121.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Hogs,214.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Sows,297.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Barrows & Gilts,212.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Hogs,Pork,Boars,225.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Live Weight,Slaughter Cattle,Beef,Cattle,1426.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Sheep,Lamb/Mutton,Sheep,62.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Meat Production,Slaughter Calves,Calves/Veal,Calves,0.7,Million lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Live Weight,Slaughter Hogs,Pork,Hogs,288.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Meat Production,Slaughter Hogs,Pork,Hogs,568.7,Million lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Bulls,884.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cattle,868.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Steers,958.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Meat Production,Slaughter Cattle,Beef,Cattle,533.7,Million lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Heifers,869.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Dressed Weight,Slaughter Cattle,Beef,Cows,626.0,lbs,2024,44
2024-10-28,11/14/2024 10:00:02,Meat Production,Slaughter Sheep,Lamb/Mutton,Sheep,2.2,Million lbs,2024,44
