report_date,for_date_begin,purchase_type,head_count,avg_net_price,avg_carcass_weight,year,indexby_year
2023-11-24,2023-11-22,Prod. Sold (All Purchase Types),205768,75.1,214.93,2023,230
2023-11-27,2023-11-24,Prod. Sold (All Purchase Types),380079,73.86,216.63,2023,231
2023-11-27,2023-11-24,Packer Owned,294031,,220.25,2023,231
2023-11-28,2023-11-27,Packer Owned,177149,,217.62,2023,232
2023-11-28,2023-11-27,Prod. Sold (All Purchase Types),237979,73.71,214.72,2023,232
2023-11-29,2023-11-28,Packer Owned,176456,,217.99,2023,233
2023-11-29,2023-11-28,Prod. Sold (All Purchase Types),229347,74.43,215.47,2023,233
2023-11-30,2023-11-29,Packer Owned,180358,,219.31,2023,234
2023-11-30,2023-11-29,Prod. Sold (All Purchase Types),228009,73.83,215.25,2023,234
2023-12-01,2023-11-30,Prod. Sold (All Purchase Types),236408,73.03,215.88,2023,235
2023-12-01,2023-11-30,Packer Owned,180804,,219.84,2023,235
2023-12-04,2023-12-01,Packer Owned,269926,,220.1,2023,236
2023-12-04,2023-12-01,Prod. Sold (All Purchase Types),364571,72.34,216.86,2023,236
2023-12-05,2023-12-04,Packer Owned,183759,,217.6,2023,237
2023-12-05,2023-12-04,Prod. Sold (All Purchase Types),237838,73.11,214.01,2023,237
2023-12-06,2023-12-05,Packer Owned,177011,,219.18,2023,238
2023-12-06,2023-12-05,Prod. Sold (All Purchase Types),235920,72.74,214.47,2023,238
2023-12-07,2023-12-06,Packer Owned,184555,,219.74,2023,239
2023-12-07,2023-12-06,Prod. Sold (All Purchase Types),230005,72.35,216.29,2023,239
2023-12-08,2023-12-07,Prod. Sold (All Purchase Types),229606,71.92,215.63,2023,240
2023-12-08,2023-12-07,Packer Owned,185072,,219.99,2023,240
2023-12-11,2023-12-08,Packer Owned,287545,,219.38,2023,241
2023-12-11,2023-12-08,Prod. Sold (All Purchase Types),355598,70.69,217.03,2023,241
2023-12-12,2023-12-11,Packer Owned,167560,,216.96,2023,242
2023-12-12,2023-12-11,Prod. Sold (All Purchase Types),216652,71.39,214.73,2023,242
2023-12-13,2023-12-12,Packer Owned,165897,,219.24,2023,243
2023-12-13,2023-12-12,Prod. Sold (All Purchase Types),235130,71.93,214.25,2023,243
2023-12-14,2023-12-13,Packer Owned,189769,,219.22,2023,244
2023-12-14,2023-12-13,Prod. Sold (All Purchase Types),237312,71.43,215.59,2023,244
2023-12-15,2023-12-14,Prod. Sold (All Purchase Types),230957,71.09,215.23,2023,245
2023-12-15,2023-12-14,Packer Owned,186803,,220.24,2023,245
2023-12-18,2023-12-15,Prod. Sold (All Purchase Types),370352,69.74,217.2,2023,246
2023-12-18,2023-12-15,Packer Owned,288822,,219.48,2023,246
2023-12-19,2023-12-18,Prod. Sold (All Purchase Types),239389,71.01,214.47,2023,247
2023-12-19,2023-12-18,Packer Owned,172873,,216.02,2023,247
2023-12-20,2023-12-19,Prod. Sold (All Purchase Types),233031,71.49,214.23,2023,248
2023-12-20,2023-12-19,Packer Owned,174132,,217.63,2023,248
2023-12-21,2023-12-20,Prod. Sold (All Purchase Types),231851,71.33,215.33,2023,249
2023-12-21,2023-12-20,Packer Owned,180897,,219.37,2023,249
2023-12-22,2023-12-21,Packer Owned,185111,,219.97,2023,250
2023-12-22,2023-12-21,Prod. Sold (All Purchase Types),218027,70.28,214.98,2023,250
2023-12-26,2023-12-22,Prod. Sold (All Purchase Types),270937,69.6,216.94,2023,251
2023-12-26,2023-12-22,Packer Owned,149056,,221.72,2023,251
2023-12-27,2023-12-26,Prod. Sold (All Purchase Types),213990,70.34,215.94,2023,252
2023-12-27,2023-12-26,Packer Owned,161707,,221.01,2023,252
2023-12-28,2023-12-27,Packer Owned,184743,,219.86,2023,253
2023-12-28,2023-12-27,Prod. Sold (All Purchase Types),241983,69.79,216.14,2023,253
2023-12-29,2023-12-28,Prod. Sold (All Purchase Types),232118,69.91,217.65,2023,254
2023-12-29,2023-12-28,Packer Owned,179830,,220.72,2023,254
2024-01-02,2023-12-29,Packer Owned,261618,,219.41,2024,1
2024-01-02,2023-12-29,Prod. Sold (All Purchase Types),382620,68.97,218.72,2024,1
2024-01-03,2024-01-02,Prod. Sold (All Purchase Types),265805,70.22,217.14,2024,2
2024-01-03,2024-01-02,Packer Owned,176635,,219.86,2024,2
2024-01-04,2024-01-03,Prod. Sold (All Purchase Types),223491,70.27,217.53,2024,3
2024-01-04,2024-01-03,Packer Owned,180924,,221.75,2024,3
2024-01-05,2024-01-04,Packer Owned,184760,,222.11,2024,4
2024-01-05,2024-01-04,Prod. Sold (All Purchase Types),238992,69.7,217.79,2024,4
2024-01-08,2024-01-05,Prod. Sold (All Purchase Types),448311,69.62,219.04,2024,5
2024-01-08,2024-01-05,Packer Owned,338428,,222.96,2024,5
2024-01-09,2024-01-08,Prod. Sold (All Purchase Types),237701,70.69,216.06,2024,6
2024-01-09,2024-01-08,Packer Owned,165072,,217.53,2024,6
2024-01-10,2024-01-09,Prod. Sold (All Purchase Types),204029,71.09,215.73,2024,7
2024-01-10,2024-01-09,Packer Owned,108602,,217.13,2024,7
2024-01-11,2024-01-10,Packer Owned,171701,,220.17,2024,8
2024-01-11,2024-01-10,Prod. Sold (All Purchase Types),236573,70.6,216.81,2024,8
2024-01-12,2024-01-11,Prod. Sold (All Purchase Types),223013,70.86,216.51,2024,9
2024-01-12,2024-01-11,Packer Owned,168675,,223.42,2024,9
2024-01-15,2024-01-12,Prod. Sold (All Purchase Types),174616,71.24,215.99,2024,10
2024-01-15,2024-01-12,Packer Owned,145172,,221.94,2024,10
2024-01-16,2024-01-15,Packer Owned,118772,,219.33,2024,11
2024-01-16,2024-01-15,Prod. Sold (All Purchase Types),195761,71.08,216.03,2024,11
2024-01-17,2024-01-16,Prod. Sold (All Purchase Types),230430,71.92,215.84,2024,12
2024-01-17,2024-01-16,Packer Owned,152111,,220.02,2024,12
2024-01-18,2024-01-17,Prod. Sold (All Purchase Types),228069,72.1,217.08,2024,13
2024-01-18,2024-01-17,Packer Owned,184627,,221.43,2024,13
2024-01-19,2024-01-18,Prod. Sold (All Purchase Types),239523,72.3,216.93,2024,14
2024-01-19,2024-01-18,Packer Owned,177699,,222.5,2024,14
2024-01-22,2024-01-19,Packer Owned,321851,,222.18,2024,15
2024-01-22,2024-01-19,Prod. Sold (All Purchase Types),393046,71.92,219.0,2024,15
2024-01-23,2024-01-22,Packer Owned,180697,,217.69,2024,16
2024-01-23,2024-01-22,Prod. Sold (All Purchase Types),229032,72.76,215.76,2024,16
2024-01-24,2024-01-23,Packer Owned,174186,,219.76,2024,17
2024-01-24,2024-01-23,Prod. Sold (All Purchase Types),227997,73.07,215.68,2024,17
2024-01-25,2024-01-24,Packer Owned,180876,,220.12,2024,18
2024-01-25,2024-01-24,Prod. Sold (All Purchase Types),234483,73.59,215.71,2024,18
2024-01-26,2024-01-25,Prod. Sold (All Purchase Types),241154,73.48,216.0,2024,19
2024-01-26,2024-01-25,Packer Owned,167648,,222.07,2024,19
2024-01-29,2024-01-26,Prod. Sold (All Purchase Types),388470,73.83,218.41,2024,20
2024-01-29,2024-01-26,Packer Owned,270239,,222.12,2024,20
2024-01-30,2024-01-29,Packer Owned,180923,,217.63,2024,21
2024-01-30,2024-01-29,Prod. Sold (All Purchase Types),233031,75.21,215.34,2024,21
2024-01-31,2024-01-30,Packer Owned,176583,,218.31,2024,22
2024-01-31,2024-01-30,Prod. Sold (All Purchase Types),242028,75.21,214.71,2024,22
2024-02-01,2024-01-31,Packer Owned,180954,,220.1,2024,23
2024-02-01,2024-01-31,Prod. Sold (All Purchase Types),239121,75.98,215.71,2024,23
2024-02-02,2024-02-01,Packer Owned,172873,,220.04,2024,24
2024-02-02,2024-02-01,Prod. Sold (All Purchase Types),243425,76.01,215.8,2024,24
2024-02-05,2024-02-02,Packer Owned,264115,,221.64,2024,25
2024-02-05,2024-02-02,Prod. Sold (All Purchase Types),380232,75.6,218.19,2024,25
2024-02-06,2024-02-05,Prod. Sold (All Purchase Types),233100,76.49,214.37,2024,26
2024-02-06,2024-02-05,Packer Owned,177689,,218.38,2024,26
2024-02-07,2024-02-06,Packer Owned,174419,,218.44,2024,27
2024-02-07,2024-02-06,Prod. Sold (All Purchase Types),248292,76.19,214.39,2024,27
2024-02-08,2024-02-07,Packer Owned,177041,,218.58,2024,28
2024-02-08,2024-02-07,Prod. Sold (All Purchase Types),242682,75.98,215.06,2024,28
2024-02-09,2024-02-08,Prod. Sold (All Purchase Types),242830,75.32,215.95,2024,29
2024-02-09,2024-02-08,Packer Owned,180104,,219.48,2024,29
2024-02-12,2024-02-09,Prod. Sold (All Purchase Types),298362,75.71,216.62,2024,30
2024-02-12,2024-02-09,Packer Owned,267780,,222.67,2024,30
2024-02-13,2024-02-12,Prod. Sold (All Purchase Types),238169,76.13,214.02,2024,31
2024-02-13,2024-02-12,Packer Owned,173707,,216.86,2024,31
2024-02-14,2024-02-13,Prod. Sold (All Purchase Types),244685,76.69,214.43,2024,32
2024-02-14,2024-02-13,Packer Owned,168980,,218.01,2024,32
2024-02-15,2024-02-14,Prod. Sold (All Purchase Types),235969,77.0,215.16,2024,33
2024-02-15,2024-02-14,Packer Owned,181236,,218.46,2024,33
2024-02-16,2024-02-15,Prod. Sold (All Purchase Types),243155,76.93,215.49,2024,34
2024-02-16,2024-02-15,Packer Owned,178183,,218.96,2024,34
2024-02-19,2024-02-16,Packer Owned,224924,,219.2,2024,35
2024-02-19,2024-02-16,Prod. Sold (All Purchase Types),291653,78.75,216.61,2024,35
2024-02-20,2024-02-19,Packer Owned,175901,,217.15,2024,36
2024-02-20,2024-02-19,Prod. Sold (All Purchase Types),244401,79.88,213.15,2024,36
2024-02-21,2024-02-20,Prod. Sold (All Purchase Types),232358,80.56,214.68,2024,37
2024-02-21,2024-02-20,Packer Owned,173133,,218.48,2024,37
2024-02-22,2024-02-21,Packer Owned,178171,,219.41,2024,38
2024-02-22,2024-02-21,Prod. Sold (All Purchase Types),246518,81.02,214.99,2024,38
2024-02-23,2024-02-22,Packer Owned,179594,,219.65,2024,39
2024-02-23,2024-02-22,Prod. Sold (All Purchase Types),249144,81.12,215.17,2024,39
2024-02-26,2024-02-23,Packer Owned,237816,,220.55,2024,40
2024-02-26,2024-02-23,Prod. Sold (All Purchase Types),291876,81.51,215.16,2024,40
2024-02-27,2024-02-26,Packer Owned,177622,,216.24,2024,41
2024-02-27,2024-02-26,Prod. Sold (All Purchase Types),245233,81.75,213.35,2024,41
2024-02-28,2024-02-27,Packer Owned,174858,,217.53,2024,42
2024-02-28,2024-02-27,Prod. Sold (All Purchase Types),244676,81.69,213.88,2024,42
2024-02-29,2024-02-28,Packer Owned,180045,,218.11,2024,43
2024-02-29,2024-02-28,Prod. Sold (All Purchase Types),240621,82.06,214.22,2024,43
2024-03-01,2024-02-29,Packer Owned,179067,,218.09,2024,44
2024-03-01,2024-02-29,Prod. Sold (All Purchase Types),234977,81.73,214.49,2024,44
2024-03-04,2024-03-01,Prod. Sold (All Purchase Types),269772,81.76,216.16,2024,45
2024-03-04,2024-03-01,Packer Owned,245514,,221.31,2024,45
2024-03-05,2024-03-04,Packer Owned,173078,,215.37,2024,46
2024-03-05,2024-03-04,Prod. Sold (All Purchase Types),244861,83.14,213.09,2024,46
2024-03-06,2024-03-05,Prod. Sold (All Purchase Types),237912,82.82,213.95,2024,47
2024-03-06,2024-03-05,Packer Owned,146191,,218.65,2024,47
2024-03-07,2024-03-06,Packer Owned,179924,,217.77,2024,48
2024-03-07,2024-03-06,Prod. Sold (All Purchase Types),232335,82.71,214.11,2024,48
2024-03-08,2024-03-07,Packer Owned,166435,,218.41,2024,49
2024-03-08,2024-03-07,Prod. Sold (All Purchase Types),243375,82.48,214.9,2024,49
2024-03-11,2024-03-08,Packer Owned,206542,,221.58,2024,50
2024-03-11,2024-03-08,Prod. Sold (All Purchase Types),273298,82.16,215.97,2024,50
2024-03-12,2024-03-11,Packer Owned,177383,,216.02,2024,51
2024-03-12,2024-03-11,Prod. Sold (All Purchase Types),207081,83.01,213.55,2024,51
2024-03-13,2024-03-12,Prod. Sold (All Purchase Types),239880,83.04,213.19,2024,52
2024-03-13,2024-03-12,Packer Owned,167682,,217.3,2024,52
2024-03-14,2024-03-13,Prod. Sold (All Purchase Types),237895,83.24,214.13,2024,53
2024-03-14,2024-03-13,Packer Owned,178437,,218.26,2024,53
2024-03-15,2024-03-14,Prod. Sold (All Purchase Types),242679,83.07,214.29,2024,54
2024-03-15,2024-03-14,Packer Owned,170814,,219.42,2024,54
2024-03-18,2024-03-15,Prod. Sold (All Purchase Types),280477,83.14,215.28,2024,55
2024-03-18,2024-03-15,Packer Owned,206269,,220.77,2024,55
2024-03-19,2024-03-18,Prod. Sold (All Purchase Types),230556,84.41,213.02,2024,56
2024-03-19,2024-03-18,Packer Owned,173616,,216.6,2024,56
2024-03-20,2024-03-19,Prod. Sold (All Purchase Types),247349,84.24,213.95,2024,57
2024-03-20,2024-03-19,Packer Owned,171792,,217.8,2024,57
2024-03-21,2024-03-20,Packer Owned,183878,,218.73,2024,58
2024-03-21,2024-03-20,Prod. Sold (All Purchase Types),237310,84.32,213.89,2024,58
2024-03-22,2024-03-21,Packer Owned,179219,,219.05,2024,59
2024-03-22,2024-03-21,Prod. Sold (All Purchase Types),241921,83.88,214.21,2024,59
2024-03-25,2024-03-22,Prod. Sold (All Purchase Types),289202,83.81,214.9,2024,60
2024-03-25,2024-03-22,Packer Owned,209880,,218.79,2024,60
2024-03-26,2024-03-25,Prod. Sold (All Purchase Types),229726,84.38,212.89,2024,61
2024-03-26,2024-03-25,Packer Owned,179306,,216.75,2024,61
2024-03-27,2024-03-26,Prod. Sold (All Purchase Types),238167,84.81,213.16,2024,62
2024-03-27,2024-03-26,Packer Owned,166527,,215.76,2024,62
2024-03-28,2024-03-27,Prod. Sold (All Purchase Types),236088,84.93,214.38,2024,63
2024-03-28,2024-03-27,Packer Owned,178408,,217.79,2024,63
2024-03-29,2024-03-28,Packer Owned,175759,,219.06,2024,64
2024-03-29,2024-03-28,Prod. Sold (All Purchase Types),236146,84.63,214.8,2024,64
2024-04-01,2024-03-29,Prod. Sold (All Purchase Types),214882,84.89,215.71,2024,65
2024-04-01,2024-03-29,Packer Owned,148449,,218.48,2024,65
2024-04-02,2024-04-01,Packer Owned,134783,,218.24,2024,66
2024-04-02,2024-04-01,Prod. Sold (All Purchase Types),192999,85.13,213.0,2024,66
2024-04-03,2024-04-02,Prod. Sold (All Purchase Types),237414,85.48,214.33,2024,67
2024-04-03,2024-04-02,Packer Owned,170861,,218.89,2024,67
2024-04-04,2024-04-03,Prod. Sold (All Purchase Types),244817,86.12,214.68,2024,68
2024-04-04,2024-04-03,Packer Owned,177679,,218.76,2024,68
2024-04-05,2024-04-04,Prod. Sold (All Purchase Types),239355,86.27,215.03,2024,69
2024-04-05,2024-04-04,Packer Owned,174697,,220.72,2024,69
2024-04-08,2024-04-05,Packer Owned,230103,,222.63,2024,70
2024-04-08,2024-04-05,Prod. Sold (All Purchase Types),276867,87.34,215.32,2024,70
2024-04-09,2024-04-08,Prod. Sold (All Purchase Types),228655,88.32,214.3,2024,71
2024-04-09,2024-04-08,Packer Owned,170760,,217.5,2024,71
2024-04-10,2024-04-09,Packer Owned,171099,,217.67,2024,72
2024-04-10,2024-04-09,Prod. Sold (All Purchase Types),229514,88.78,214.38,2024,72
2024-04-11,2024-04-10,Prod. Sold (All Purchase Types),234157,89.49,214.8,2024,73
2024-04-11,2024-04-10,Packer Owned,180748,,218.88,2024,73
2024-04-12,2024-04-11,Packer Owned,177177,,220.05,2024,74
2024-04-12,2024-04-11,Prod. Sold (All Purchase Types),245575,89.92,215.54,2024,74
2024-04-15,2024-04-12,Prod. Sold (All Purchase Types),268588,89.88,215.56,2024,75
2024-04-15,2024-04-12,Packer Owned,218743,,221.75,2024,75
2024-04-16,2024-04-15,Packer Owned,172431,,216.97,2024,76
2024-04-16,2024-04-15,Prod. Sold (All Purchase Types),235438,90.85,213.66,2024,76
2024-04-17,2024-04-16,Packer Owned,165739,,217.75,2024,77
2024-04-17,2024-04-16,Prod. Sold (All Purchase Types),242064,91.09,213.03,2024,77
2024-04-18,2024-04-17,Prod. Sold (All Purchase Types),242609,91.2,214.58,2024,78
2024-04-18,2024-04-17,Packer Owned,187647,,218.87,2024,78
2024-04-19,2024-04-18,Packer Owned,176992,,219.4,2024,79
2024-04-19,2024-04-18,Prod. Sold (All Purchase Types),242070,91.07,214.31,2024,79
2024-04-22,2024-04-19,Packer Owned,191547,,220.71,2024,80
2024-04-22,2024-04-19,Prod. Sold (All Purchase Types),273409,90.89,215.52,2024,80
2024-04-23,2024-04-22,Packer Owned,171450,,216.82,2024,81
2024-04-23,2024-04-22,Prod. Sold (All Purchase Types),237986,92.03,212.92,2024,81
2024-04-24,2024-04-23,Packer Owned,172470,,217.31,2024,82
2024-04-24,2024-04-23,Prod. Sold (All Purchase Types),239129,91.97,213.32,2024,82
2024-04-25,2024-04-24,Packer Owned,176949,,218.52,2024,83
2024-04-25,2024-04-24,Prod. Sold (All Purchase Types),245825,91.43,214.01,2024,83
2024-04-26,2024-04-25,Prod. Sold (All Purchase Types),241236,90.86,214.64,2024,84
2024-04-26,2024-04-25,Packer Owned,176580,,219.29,2024,84
2024-04-29,2024-04-26,Prod. Sold (All Purchase Types),221660,90.16,214.93,2024,85
2024-04-29,2024-04-26,Packer Owned,161430,,220.28,2024,85
2024-04-30,2024-04-29,Packer Owned,178436,,216.48,2024,86
2024-04-30,2024-04-29,Prod. Sold (All Purchase Types),231129,91.1,213.33,2024,86
2024-05-01,2024-04-30,Packer Owned,170069,,217.82,2024,87
2024-05-01,2024-04-30,Prod. Sold (All Purchase Types),240444,90.96,214.0,2024,87
2024-05-02,2024-05-01,Packer Owned,177608,,218.31,2024,88
2024-05-02,2024-05-01,Prod. Sold (All Purchase Types),235512,91.32,214.3,2024,88
2024-05-03,2024-05-02,Prod. Sold (All Purchase Types),244282,91.04,214.39,2024,89
2024-05-03,2024-05-02,Packer Owned,172702,,219.55,2024,89
2024-05-06,2024-05-03,Packer Owned,172764,,221.06,2024,90
2024-05-06,2024-05-03,Prod. Sold (All Purchase Types),235127,90.78,215.5,2024,90
2024-05-07,2024-05-06,Prod. Sold (All Purchase Types),246846,91.63,212.49,2024,91
2024-05-07,2024-05-06,Packer Owned,179363,,218.92,2024,91
2024-05-08,2024-05-07,Packer Owned,168335,,217.91,2024,92
2024-05-08,2024-05-07,Prod. Sold (All Purchase Types),236011,91.39,213.47,2024,92
2024-05-09,2024-05-08,Prod. Sold (All Purchase Types),230563,91.28,214.06,2024,93
2024-05-09,2024-05-08,Packer Owned,177461,,219.06,2024,93
2024-05-10,2024-05-09,Prod. Sold (All Purchase Types),238745,91.22,214.41,2024,94
2024-05-10,2024-05-09,Packer Owned,176411,,219.36,2024,94
2024-05-13,2024-05-10,Packer Owned,171656,,220.34,2024,95
2024-05-13,2024-05-10,Prod. Sold (All Purchase Types),228182,90.9,215.32,2024,95
2024-05-14,2024-05-13,Prod. Sold (All Purchase Types),222260,91.95,213.21,2024,96
2024-05-14,2024-05-13,Packer Owned,171851,,218.07,2024,96
2024-05-15,2024-05-14,Prod. Sold (All Purchase Types),238462,92.0,213.81,2024,97
2024-05-15,2024-05-14,Packer Owned,170840,,217.05,2024,97
2024-05-16,2024-05-15,Prod. Sold (All Purchase Types),235955,92.22,214.1,2024,98
2024-05-16,2024-05-15,Packer Owned,176949,,218.25,2024,98
2024-05-17,2024-05-16,Packer Owned,175636,,217.5,2024,99
2024-05-17,2024-05-16,Prod. Sold (All Purchase Types),235258,92.71,214.27,2024,99
2024-05-20,2024-05-17,Packer Owned,176430,,219.04,2024,100
2024-05-20,2024-05-17,Prod. Sold (All Purchase Types),258492,92.62,214.57,2024,100
2024-05-21,2024-05-20,Prod. Sold (All Purchase Types),235934,92.78,214.08,2024,101
2024-05-21,2024-05-20,Packer Owned,175820,,216.0,2024,101
2024-05-22,2024-05-21,Packer Owned,165704,,216.21,2024,102
2024-05-22,2024-05-21,Prod. Sold (All Purchase Types),232166,92.7,213.95,2024,102
2024-05-23,2024-05-22,Prod. Sold (All Purchase Types),238264,92.64,214.0,2024,103
2024-05-23,2024-05-22,Packer Owned,175137,,217.4,2024,103
2024-05-24,2024-05-23,Packer Owned,174307,,218.37,2024,104
2024-05-24,2024-05-23,Prod. Sold (All Purchase Types),244734,92.13,214.65,2024,104
2024-05-28,2024-05-24,Packer Owned,155930,,218.68,2024,105
2024-05-28,2024-05-24,Prod. Sold (All Purchase Types),202780,92.0,214.03,2024,105
2024-05-29,2024-05-28,Packer Owned,166087,,215.45,2024,106
2024-05-29,2024-05-28,Prod. Sold (All Purchase Types),233455,91.16,214.18,2024,106
2024-05-30,2024-05-29,Prod. Sold (All Purchase Types),243469,91.84,215.83,2024,107
2024-05-30,2024-05-29,Packer Owned,173500,,218.06,2024,107
2024-05-31,2024-05-30,Prod. Sold (All Purchase Types),245039,92.07,215.98,2024,108
2024-05-31,2024-05-30,Packer Owned,167638,,219.66,2024,108
2024-06-03,2024-05-31,Prod. Sold (All Purchase Types),349455,92.39,216.9,2024,109
2024-06-03,2024-05-31,Packer Owned,272041,,221.41,2024,109
2024-06-04,2024-06-03,Packer Owned,178996,,216.26,2024,110
2024-06-04,2024-06-03,Prod. Sold (All Purchase Types),241742,93.09,213.53,2024,110
2024-06-05,2024-06-04,Prod. Sold (All Purchase Types),240538,92.67,214.5,2024,111
2024-06-05,2024-06-04,Packer Owned,170227,,216.31,2024,111
2024-06-06,2024-06-05,Packer Owned,174902,,217.98,2024,112
2024-06-06,2024-06-05,Prod. Sold (All Purchase Types),234559,92.21,214.72,2024,112
2024-06-07,2024-06-06,Packer Owned,168883,,220.14,2024,113
2024-06-07,2024-06-06,Prod. Sold (All Purchase Types),230875,92.02,214.46,2024,113
2024-06-10,2024-06-07,Packer Owned,179363,,218.57,2024,114
2024-06-10,2024-06-07,Prod. Sold (All Purchase Types),246786,91.57,214.58,2024,114
2024-06-11,2024-06-10,Packer Owned,181204,,216.36,2024,115
2024-06-11,2024-06-10,Prod. Sold (All Purchase Types),223405,91.92,212.74,2024,115
2024-06-12,2024-06-11,Prod. Sold (All Purchase Types),237477,91.93,212.74,2024,116
2024-06-12,2024-06-11,Packer Owned,174446,,216.04,2024,116
2024-06-13,2024-06-12,Prod. Sold (All Purchase Types),223220,92.06,213.52,2024,117
2024-06-13,2024-06-12,Packer Owned,177398,,217.28,2024,117
2024-06-14,2024-06-13,Prod. Sold (All Purchase Types),224159,91.55,213.81,2024,118
2024-06-14,2024-06-13,Packer Owned,181955,,216.61,2024,118
2024-06-17,2024-06-14,Prod. Sold (All Purchase Types),255081,90.76,214.25,2024,119
2024-06-17,2024-06-14,Packer Owned,173371,,217.09,2024,119
2024-06-18,2024-06-17,Packer Owned,176688,,213.69,2024,120
2024-06-18,2024-06-17,Prod. Sold (All Purchase Types),210546,91.98,211.59,2024,120
2024-06-19,2024-06-18,Prod. Sold (All Purchase Types),234154,91.95,212.88,2024,121
